0018,1250	Receive Coil Name	SH	1	
0018,1251	Transmit Coil Name	SH	1	
0018,1260	Plate Type	SH	1	
0018,1261	Phosphor Type	LO	1	
0018,1300	Scan Velocity	DS	1	
0018,1301	Whole Body Technique	CS	1-n	
0018,1302	Scan Length	IS	1	
0018,1310	Acquisition Matrix	US	4	
0018,1312	In-plane Phase Encoding Direction	CS	1	
0018,1314	Flip Angle	DS	1	
0018,1315	Variable Flip Angle Flag	CS	1	
0018,1316	SAR	DS	1	
0018,1318	dB/dt	DS	1	
0018,1400	Acquisition Device Processing Description	LO	1	
0018,1401	Acquisition Device Processing Code	LO	1	
0018,1402	Cassette Orientation	CS	1	
0018,1403	Cassette Size	CS	1	
0018,1404	Exposures on Plate	US	1	
0018,1405	Relative X-Ray Exposure	IS	1	
0018,1411	Exposure Index	DS	1	
0018,1412	Target Exposure Index	DS	1	
0018,1413	Deviation Index	DS	1	
0018,1450	Column Angulation	DS	1	
0018,1460	Tomo Layer Height	DS	1	
0018,1470	Tomo Angle	DS	1	
0018,1480	Tomo Time	DS	1	
0018,1490	Tomo Type	CS	1	
0018,1491	Tomo Class	CS	1	
0018,1495	Number of Tomosynthesis Source Images	IS	1	
0018,1500	Positioner Motion	CS	1	
0018,1508	Positioner Type	CS	1	
0018,1510	Positioner Primary Angle	DS	1	
0018,1511	Positioner Secondary Angle	DS	1	
0018,1520	Positioner Primary Angle Increment	DS	1-n	
0018,1521	Positioner Secondary Angle Increment	DS	1-n	
0018,1530	Detector Primary Angle	DS	1	
0018,1531	Detector Secondary Angle	DS	1	
0018,1600	Shutter Shape	CS	1-3	
0018,1602	Shutter Left Vertical Edge	IS	1	
0018,1604	Shutter Right Vertical Edge	IS	1	
0018,1606	Shutter Upper Horizontal Edge	IS	1	
0018,1608	Shutter Lower Horizontal Edge	IS	1	
0018,1610	Center of Circular Shutter	IS	2	
0018,1612	Radius of Circular Shutter	IS	1	
0018,1620	Vertices of the Polygonal Shutter	IS	2-2n	
0018,1622	Shutter Presentation Value	US	1	
0018,1623	Shutter Overlay Group	US	1	
0018,1624	Shutter Presentation Color CIELab Value	US	3	
0018,1700	Collimator Shape	CS	1-3	
0018,1702	Collimator Left Vertical Edge	IS	1	
0018,1704	Collimator Right Vertical Edge	IS	1	
0018,1706	Collimator Upper Horizontal Edge	IS	1	
0018,1708	Collimator Lower Horizontal Edge	IS	1	
0018,1710	Center of Circular Collimator	IS	2	
0018,1712	Radius of Circular Collimator	IS	1	
0018,1720	Vertices of the Polygonal Collimator	IS	2-2n	
0018,1800	Acquisition Time Synchronized	CS	1	
0018,1801	Time Source	SH	1	
0018,1802	Time Distribution Protocol	CS	1	
0018,1803	NTP Source Address	LO	1	
0018,2001	Page Number Vector	IS	1-n	
0018,2002	Frame Label Vector	SH	1-n	
0018,2003	Frame Primary Angle Vector	DS	1-n	
0018,2004	Frame Secondary Angle Vector	DS	1-n	
0018,2005	Slice Location Vector	DS	1-n	
0018,2006	Display Window Label Vector	SH	1-n	
0018,2010	Nominal Scanned Pixel Spacing	DS	2	
0018,2020	Digitizing Device Transport Direction	CS	1	
0018,2030	Rotation of Scanned Film	DS	1	
0018,3100	IVUS Acquisition	CS	1	
0018,3101	IVUS Pullback Rate	DS	1	
0018,3102	IVUS Gated Rate	DS	1	
0018,3103	IVUS Pullback Start Frame Number	IS	1	
0018,3104	IVUS Pullback Stop Frame Number	IS	1	
0018,3105	Lesion Number	IS	1-n	
0018,4000	Acquisition Comments	LT	1	R
0018,5000	Output Power	SH	1-n	
0018,5010	Transducer Data	LO	1-n	
0018,5012	Focus Depth	DS	1	
0018,5020	Processing Function	LO	1	
0018,5021	Postprocessing Function	LO	1	R
0018,5022	Mechanical Index	DS	1	
0018,5024	Bone Thermal Index	DS	1	
0018,5026	Cranial Thermal Index	DS	1	
0018,5027	Soft Tissue Thermal Index	DS	1	
0018,5028	Soft Tissue-focus Thermal Index	DS	1	
0018,5029	Soft Tissue-surface Thermal Index	DS	1	
0018,5030	Dynamic Range	DS	1	R
0018,5040	Total Gain	DS	1	R
0018,5050	Depth of Scan Field	IS	1	
0018,5100	Patient Position	CS	1	
0018,5101	View Position	CS	1	
0018,5104	Projection Eponymous Name Code Sequence	SQ	1	
0018,5210	Image Transformation Matrix	DS	6	R
0018,5212	Image Translation Vector	DS	3	R
0018,6000	Sensitivity	DS	1	
0018,6011	Sequence of Ultrasound Regions	SQ	1	
0018,6012	Region Spatial Format	US	1	
0018,6014	Region Data Type	US	1	
0018,6016	Region Flags	UL	1	
0018,6018	Region Location Min X0	UL	1	
0018,601A	Region Location Min Y0	UL	1	
0018,601C	Region Location Max X1	UL	1	
0018,601E	Region Location Max Y1	UL	1	
0018,6020	Reference Pixel X0	SL	1	
0018,6022	Reference Pixel Y0	SL	1	
0018,6024	Physical Units X Direction	US	1	
0018,6026	Physical Units Y Direction	US	1	
0018,6028	Reference Pixel Physical Value X	FD	1	
0018,602A	Reference Pixel Physical Value Y	FD	1	
0018,602C	Physical Delta X	FD	1	
0018,602E	Physical Delta Y	FD	1	
0018,6030	Transducer Frequency	UL	1	
0018,6031	Transducer Type	CS	1	
0018,6032	Pulse Repetition Frequency	UL	1	
0018,6034	Doppler Correction Angle	FD	1	
0018,6036	Steering Angle	FD	1	
0018,6038	Doppler Sample Volume X Position (Retired)	UL	1	R
0018,6039	Doppler Sample Volume X Position	SL	1	
0018,603A	Doppler Sample Volume Y Position (Retired)	UL	1	R
0018,603B	Doppler Sample Volume Y Position	SL	1	
0018,603C	TM-Line Position X0 (Retired)	UL	1	R
0018,603D	TM-Line Position X0	SL	1	
0018,603E	TM-Line Position Y0 (Retired)	UL	1	R
0018,603F	TM-Line Position Y0	SL	1	
0018,6040	TM-Line Position X1 (Retired)	UL	1	R
0018,6041	TM-Line Position X1	SL	1	
0018,6042	TM-Line Position Y1 (Retired)	UL	1	R
0018,6043	TM-Line Position Y1	SL	1	
0018,6044	Pixel Component Organization	US	1	
0018,6046	Pixel Component Mask	UL	1	
0018,6048	Pixel Component Range Start	UL	1	
0018,604A	Pixel Component Range Stop	UL	1	
0018,604C	Pixel Component Physical Units	US	1	
0018,604E	Pixel Component Data Type	US	1	
0018,6050	Number of Table Break Points	UL	1	
0018,6052	Table of X Break Points	UL	1-n	
0018,6054	Table of Y Break Points	FD	1-n	
0018,6056	Number of Table Entries	UL	1	
0018,6058	Table of Pixel Values	UL	1-n	
0018,605A	Table of Parameter Values	FL	1-n	
0018,6060	R Wave Time Vector	FL	1-n	
0018,7000	Detector Conditions Nominal Flag	CS	1	
0018,7001	Detector Temperature	DS	1	
0018,7004	Detector Type	CS	1	
0018,7005	Detector Configuration	CS	1	
0018,7006	Detector Description	LT	1	
0018,7008	Detector Mode	LT	1	
0018,700A	Detector ID	SH	1	
0018,700C	Date of Last Detector Calibration	DA	1	
0018,700E	Time of Last Detector Calibration	TM	1	
0018,7010	Exposures on Detector Since Last Calibration	IS	1	
0018,7011	Exposures on Detector Since Manufactured	IS	1	
0018,7012	Detector Time Since Last Exposure	DS	1	
0018,7014	Detector Active Time	DS	1	
0018,7016	Detector Activation Offset From Exposure	DS	1	
0018,701A	Detector Binning	DS	2	
0018,7020	Detector Element Physical Size	DS	2	
0018,7022	Detector Element Spacing	DS	2	
0018,7024	Detector Active Shape	CS	1	
0018,7026	Detector Active Dimension(s)	DS	1-2	
0018,7028	Detector Active Origin	DS	2	
0018,702A	Detector Manufacturer Name	LO	1	
0018,702B	Detector Manufacturer's Model Name	LO	1	
0018,7030	Field of View Origin	DS	2	
0018,7032	Field of View Rotation	DS	1	
0018,7034	Field of View Horizontal Flip	CS	1	
0018,7036	Pixel Data Area Origin Relative To FOV	FL	2	
0018,7038	Pixel Data Area Rotation Angle Relative To FOV	FL	1	
0018,7040	Grid Absorbing Material	LT	1	
0018,7041	Grid Spacing Material	LT	1	
0018,7042	Grid Thickness	DS	1	
0018,7044	Grid Pitch	DS	1	
0018,7046	Grid Aspect Ratio	IS	2	
0018,7048	Grid Period	DS	1	
0018,704C	Grid Focal Distance	DS	1	
0018,7050	Filter Material	CS	1-n	
0018,7052	Filter Thickness Minimum	DS	1-n	
0018,7054	Filter Thickness Maximum	DS	1-n	
0018,7056	Filter Beam Path Length Minimum	FL	1-n	
0018,7058	Filter Beam Path Length Maximum	FL	1-n	
0018,7060	Exposure Control Mode	CS	1	
0018,7062	Exposure Control Mode Description	LT	1	
0018,7064	Exposure Status	CS	1	
0018,7065	Phototimer Setting	DS	1	
0018,8150	Exposure Time in µS	DS	1	
0018,8151	X-Ray Tube Current in µA	DS	1	
0018,9004	Content Qualification	CS	1	
0018,9005	Pulse Sequence Name	SH	1	
0018,9006	MR Imaging Modifier Sequence	SQ	1	
0018,9008	Echo Pulse Sequence	CS	1	
0018,9009	Inversion Recovery	CS	1	
0018,9010	Flow Compensation	CS	1	
0018,9011	Multiple Spin Echo	CS	1	
0018,9012	Multi-planar Excitation	CS	1	
0018,9014	Phase Contrast	CS	1	
0018,9015	Time of Flight Contrast	CS	1	
0018,9016	Spoiling	CS	1	
0018,9017	Steady State Pulse Sequence	CS	1	
0018,9018	Echo Planar Pulse Sequence	CS	1	
0018,9019	Tag Angle First Axis	FD	1	
0018,9020	Magnetization Transfer	CS	1	
0018,9021	T2 Preparation	CS	1	
0018,9022	Blood Signal Nulling	CS	1	
0018,9024	Saturation Recovery	CS	1	
0018,9025	Spectrally Selected Suppression	CS	1	
0018,9026	Spectrally Selected Excitation	CS	1	
0018,9027	Spatial Pre-saturation	CS	1	
0018,9028	Tagging	CS	1	
0018,9029	Oversampling Phase	CS	1	
0018,9030	Tag Spacing First Dimension	FD	1	
0018,9032	Geometry of k-Space Traversal	CS	1	
0018,9033	Segmented k-Space Traversal	CS	1	
0018,9034	Rectilinear Phase Encode Reordering	CS	1	
0018,9035	Tag Thickness	FD	1	
0018,9036	Partial Fourier Direction	CS	1	
0018,9037	Cardiac Synchronization Technique	CS	1	
0018,9041	Receive Coil Manufacturer Name	LO	1	
0018,9042	MR Receive Coil Sequence	SQ	1	
0018,9043	Receive Coil Type	CS	1	
0018,9044	Quadrature Receive Coil	CS	1	
0018,9045	Multi-Coil Definition Sequence	SQ	1	
0018,9046	Multi-Coil Configuration	LO	1	
0018,9047	Multi-Coil Element Name	SH	1	
0018,9048	Multi-Coil Element Used	CS	1	
0018,9049	MR Transmit Coil Sequence	SQ	1	
0018,9050	Transmit Coil Manufacturer Name	LO	1	
0018,9051	Transmit Coil Type	CS	1	
0018,9052	Spectral Width	FD	1-2	
0018,9053	Chemical Shift Reference	FD	1-2	
0018,9054	Volume Localization Technique	CS	1	
0018,9058	MR Acquisition Frequency Encoding Steps	US	1	
0018,9059	De-coupling	CS	1	
0018,9060	De-coupled Nucleus	CS	1-2	
0018,9061	De-coupling Frequency	FD	1-2	
0018,9062	De-coupling Method	CS	1	
0018,9063	De-coupling Chemical Shift Reference	FD	1-2	
0018,9064	k-space Filtering	CS	1	
0018,9065	Time Domain Filtering	CS	1-2	
0018,9066	Number of Zero Fills	US	1-2	
0018,9067	Baseline Correction	CS	1	
0018,9069	Parallel Reduction Factor In-plane	FD	1	
0018,9070	Cardiac R-R Interval Specified	FD	1	
0018,9073	Acquisition Duration	FD	1	
0018,9074	Frame Acquisition DateTime	DT	1	
0018,9075	Diffusion Directionality	CS	1	
0018,9076	Diffusion Gradient Direction Sequence	SQ	1	
0018,9077	Parallel Acquisition	CS	1	
0018,9078	Parallel Acquisition Technique	CS	1	
0018,9079	Inversion Times	FD	1-n	
0018,9080	Metabolite Map Description	ST	1	
0018,9081	Partial Fourier	CS	1	
0018,9082	Effective Echo Time	FD	1	
0018,9083	Metabolite Map Code Sequence	SQ	1	
0018,9084	Chemical Shift Sequence	SQ	1	
0018,9085	Cardiac Signal Source	CS	1	
0018,9087	Diffusion b-value	FD	1	
0018,9089	Diffusion Gradient Orientation	FD	3	
0018,9090	Velocity Encoding Direction	FD	3	
0018,9091	Velocity Encoding Minimum Value	FD	1	
0018,9092	Velocity Encoding Acquisition Sequence	SQ	1	
0018,9093	Number of k-Space Trajectories	US	1	
0018,9094	Coverage of k-Space	CS	1	
0018,9095	Spectroscopy Acquisition Phase Rows	UL	1	
0018,9096	Parallel Reduction Factor In-plane (Retired)	FD	1	R
0018,9098	Transmitter Frequency	FD	1-2	
0018,9100	Resonant Nucleus	CS	1-2	
0018,9101	Frequency Correction	CS	1	
0018,9103	MR Spectroscopy FOV/Geometry Sequence	SQ	1	
0018,9104	Slab Thickness	FD	1	
0018,9105	Slab Orientation	FD	3	
0018,9106	Mid Slab Position	FD	3	
0018,9107	MR Spatial Saturation Sequence	SQ	1	
0018,9112	MR Timing and Related Parameters Sequence	SQ	1	
0018,9114	MR Echo Sequence	SQ	1	
0018,9115	MR Modifier Sequence	SQ	1	
0018,9117	MR Diffusion Sequence	SQ	1	
0018,9118	Cardiac Synchronization Sequence	SQ	1	
0018,9119	MR Averages Sequence	SQ	1	
0018,9125	MR FOV/Geometry Sequence	SQ	1	
0018,9126	Volume Localization Sequence	SQ	1	
0018,9127	Spectroscopy Acquisition Data Columns	UL	1	
0018,9147	Diffusion Anisotropy Type	CS	1	
0018,9151	Frame Reference DateTime	DT	1	
0018,9152	MR Metabolite Map Sequence	SQ	1	
0018,9155	Parallel Reduction Factor out-of-plane	FD	1	
0018,9159	Spectroscopy Acquisition Out-of-plane Phase Steps	UL	1	
0018,9166	Bulk Motion Status	CS	1	R
0018,9168	Parallel Reduction Factor Second In-plane	FD	1	
0018,9169	Cardiac Beat Rejection Technique	CS	1	
0018,9170	Respiratory Motion Compensation Technique	CS	1	
0018,9171	Respiratory Signal Source	CS	1	
0018,9172	Bulk Motion Compensation Technique	CS	1	
0018,9173	Bulk Motion Signal Source	CS	1	
0018,9174	Applicable Safety Standard Agency	CS	1	
0018,9175	Applicable Safety Standard Description	LO	1	
0018,9176	Operating Mode Sequence	SQ	1	
0018,9177	Operating Mode Type	CS	1	
0018,9178	Operating Mode	CS	1	
0018,9179	Specific Absorption Rate Definition	CS	1	
0018,9180	Gradient Output Type	CS	1	
0018,9181	Specific Absorption Rate Value	FD	1	
0018,9182	Gradient Output	FD	1	
0018,9183	Flow Compensation Direction	CS	1	
0018,9184	Tagging Delay	FD	1	
0018,9185	Respiratory Motion Compensation Technique Description	ST	1	
0018,9186	Respiratory Signal Source ID	SH	1	
0018,9195	Chemical Shift Minimum Integration Limit in Hz	FD	1	R
0018,9196	Chemical Shift Maximum Integration Limit in Hz	FD	1	R
0018,9197	MR Velocity Encoding Sequence	SQ	1	
0018,9198	First Order Phase Correction	CS	1	
0018,9199	Water Referenced Phase Correction	CS	1	
0018,9200	MR Spectroscopy Acquisition Type	CS	1	
0018,9214	Respiratory Cycle Position	CS	1	
0018,9217	Velocity Encoding Maximum Value	FD	1	
0018,9218	Tag Spacing Second Dimension	FD	1	
0018,9219	Tag Angle Second Axis	SS	1	
0018,9220	Frame Acquisition Duration	FD	1	
0018,9226	MR Image Frame Type Sequence	SQ	1	
0018,9227	MR Spectroscopy Frame Type Sequence	SQ	1	
0018,9231	MR Acquisition Phase Encoding Steps in-plane	US	1	
0018,9232	MR Acquisition Phase Encoding Steps out-of-plane	US	1	
0018,9234	Spectroscopy Acquisition Phase Columns	UL	1	
0018,9236	Cardiac Cycle Position	CS	1	
0018,9239	Specific Absorption Rate Sequence	SQ	1	
0018,9240	RF Echo Train Length	US	1	
0018,9241	Gradient Echo Train Length	US	1	
0018,9250	Arterial Spin Labeling Contrast	CS	1	
0018,9251	MR Arterial Spin Labeling Sequence	SQ	1	
0018,9252	ASL Technique Description	LO	1	
0018,9253	ASL Slab Number	US	1	
0018,9254	ASL Slab Thickness	FD 	1 	
0018,9255	ASL Slab Orientation	FD 	3 	
0018,9256	ASL Mid Slab Position	FD 	3	
0018,9257	ASL Context	CS	1 	
0018,9258	ASL Pulse Train Duration	UL	1	
0018,9259	ASL Crusher Flag	CS	1 	
0018,925A	ASL Crusher Flow	FD	1	
0018,925B	ASL Crusher Description	LO	1	
0018,925C	ASL Bolus Cut-off Flag	CS	1 	
0018,925D	ASL Bolus Cut-off Timing Sequence	SQ	1	
0018,925E	ASL Bolus Cut-off Technique	LO	1	
0018,925F	ASL Bolus Cut-off Delay Time	UL	1	
0018,9260	ASL Slab Sequence	SQ	1	
0018,9295	Chemical Shift Minimum Integration Limit in ppm	FD	1	
0018,9296	Chemical Shift Maximum Integration Limit in ppm	FD	1	
0018,9301	CT Acquisition Type Sequence	SQ	1	
0018,9302	Acquisition Type	CS	1	
0018,9303	Tube Angle	FD	1	
0018,9304	CT Acquisition Details Sequence	SQ	1	
0018,9305	Revolution Time	FD	1	
0018,9306	Single Collimation Width	FD	1	
0018,9307	Total Collimation Width	FD	1	
0018,9308	CT Table Dynamics Sequence	SQ	1	
0018,9309	Table Speed	FD	1	
0018,9310	Table Feed per Rotation	FD	1	
0018,9311	Spiral Pitch Factor	FD	1	
0018,9312	CT Geometry Sequence	SQ	1	
0018,9313	Data Collection Center (Patient)	FD	3	
0018,9314	CT Reconstruction Sequence	SQ	1	
0018,9315	Reconstruction Algorithm	CS	1	
0018,9316	Convolution Kernel Group	CS	1	
0018,9317	Reconstruction Field of View	FD	2	
0018,9318	Reconstruction Target Center (Patient)	FD	3	
0018,9319	Reconstruction Angle	FD	1	
0018,9320	Image Filter	SH	1	
0018,9321	CT Exposure Sequence	SQ	1	
0018,9322	Reconstruction Pixel Spacing	FD	2	
0018,9323	Exposure Modulation Type	CS	1	
0018,9324	Estimated Dose Saving	FD	1	
0018,9325	CT X-Ray Details Sequence	SQ	1	
0018,9326	CT Position Sequence	SQ	1	
0018,9327	Table Position	FD	1	
0018,9328	Exposure Time in ms	FD	1	
0018,9329	CT Image Frame Type Sequence	SQ	1	
0018,9330	X-Ray Tube Current in mA	FD	1	
0018,9332	Exposure in mAs	FD	1	
0018,9333	Constant Volume Flag	CS	1	
0018,9334	Fluoroscopy Flag	CS	1	
0018,9335	Distance Source to Data Collection Center	FD	1	
0018,9337	Contrast/Bolus Agent Number	US	1	
0018,9338	Contrast/Bolus Ingredient Code Sequence	SQ	1	
0018,9340	Contrast Administration Profile Sequence	SQ	1	
0018,9341	Contrast/Bolus Usage Sequence	SQ	1	
0018,9342	Contrast/Bolus Agent Administered	CS	1	
0018,9343	Contrast/Bolus Agent Detected	CS	1	
0018,9344	Contrast/Bolus Agent Phase	CS	1	
0018,9345	CTDIvol	FD	1	
0018,9346	CTDI Phantom Type Code Sequence	SQ	1	
0018,9351	Calcium Scoring Mass Factor Patient	FL	1	
0018,9352	Calcium Scoring Mass Factor Device	FL	3	
0018,9353	Energy Weighting Factor	FL	1	
0018,9360	CT Additional X-Ray Source Sequence	SQ	1	
0018,9401	Projection Pixel Calibration Sequence	SQ	1	
0018,9402	Distance Source to Isocenter	FL	1	
0018,9403	Distance Object to Table Top	FL	1	
0018,9404	Object Pixel Spacing in Center of Beam	FL	2	
0018,9405	Positioner Position Sequence	SQ	1	
0018,9406	Table Position Sequence	SQ	1	
0018,9407	Collimator Shape Sequence	SQ	1	
0018,9410	Planes in Acquisition	CS	1	
0018,9412	XA/XRF Frame Characteristics Sequence	SQ	1	
0018,9417	Frame Acquisition Sequence	SQ	1	
0018,9420	X-Ray Receptor Type	CS	1	
0018,9423	Acquisition Protocol Name	LO	1	
0018,9424	Acquisition Protocol Description	LT	1	
0018,9425	Contrast/Bolus Ingredient Opaque	CS	1	
0018,9426	Distance Receptor Plane to Detector Housing	FL	1	
0018,9427	Intensifier Active Shape	CS	1	
0018,9428	Intensifier Active Dimension(s)	FL	1-2	
0018,9429	Physical Detector Size	FL	2	
0018,9430	Position of Isocenter Projection	FL	2	
0018,9432	Field of View Sequence	SQ	1	
0018,9433	Field of View Description	LO	1	
0018,9434	Exposure Control Sensing Regions Sequence	SQ	1	
0018,9435	Exposure Control Sensing Region Shape	CS	1	
0018,9436	Exposure Control Sensing Region Left Vertical Edge	SS	1	
0018,9437	Exposure Control Sensing Region Right Vertical Edge	SS	1	
0018,9438	Exposure Control Sensing Region Upper Horizontal Edge	SS	1	
0018,9439	Exposure Control Sensing Region Lower Horizontal Edge	SS	1	
0018,9440	Center of Circular Exposure Control Sensing Region	SS	2	
0018,9441	Radius of Circular Exposure Control Sensing Region	US	1	
0018,9442	Vertices of the Polygonal Exposure Control Sensing Region	SS	2-n	
0018,9445	 	 	 	R
0018,9447	Column Angulation (Patient)	FL	1	
0018,9449	Beam Angle	FL	1	
0018,9451	Frame Detector Parameters Sequence	SQ	1	
0018,9452	Calculated Anatomy Thickness	FL	1	
0018,9455	Calibration Sequence	SQ	1	
0018,9456	Object Thickness Sequence	SQ	1	
0018,9457	Plane Identification	CS	1	
0018,9461	Field of View Dimension(s) in Float	FL	1-2	
0018,9462	Isocenter Reference System Sequence	SQ	1	
0018,9463	Positioner Isocenter Primary Angle	FL	1	
0018,9464	Positioner Isocenter Secondary Angle	FL	1	
0018,9465	Positioner Isocenter Detector Rotation Angle	FL	1	
0018,9466	Table X Position to Isocenter	FL	1	
0018,9467	Table Y Position to Isocenter	FL	1	
0018,9468	Table Z Position to Isocenter	FL	1	
0018,9469	Table Horizontal Rotation Angle	FL	1	
0018,9470	Table Head Tilt Angle	FL	1	
0018,9471	Table Cradle Tilt Angle	FL	1	
0018,9472	Frame Display Shutter Sequence	SQ	1	
0018,9473	Acquired Image Area Dose Product	FL	1	
0018,9474	C-arm Positioner Tabletop Relationship	CS	1	
0018,9476	X-Ray Geometry Sequence	SQ	1	
0018,9477	Irradiation Event Identification Sequence	SQ	1	
0018,9504	X-Ray 3D Frame Type Sequence	SQ	1	
0018,9506	Contributing Sources Sequence	SQ	1	
0018,9507	X-Ray 3D Acquisition Sequence	SQ	1	
0018,9508	Primary Positioner Scan Arc	FL	1	
0018,9509	Secondary Positioner Scan Arc	FL	1	
0018,9510	Primary Positioner Scan Start Angle	FL 	1	
0018,9511	Secondary Positioner Scan Start Angle	FL	1	
0018,9514	Primary Positioner Increment	FL	1	
0018,9515	Secondary Positioner Increment	FL	1	
0018,9516	Start Acquisition DateTime	DT	1	
0018,9517	End Acquisition DateTime	DT	1	
0018,9524	Application Name	LO	1	
0018,9525	Application Version	LO	1	
0018,9526	Application Manufacturer	LO	1	
0018,9527	Algorithm Type	CS	1	
0018,9528	Algorithm Description	LO	1	
0018,9530	X-Ray 3D Reconstruction Sequence	SQ	1	
0018,9531	Reconstruction Description	LO	1	
0018,9538	Per Projection Acquisition Sequence	SQ	1	
0018,9601	Diffusion b-matrix Sequence	SQ	1	
0018,9602	Diffusion b-value XX	FD	1	
0018,9603	Diffusion b-value XY	FD	1	
0018,9604	Diffusion b-value XZ	FD	1	
0018,9605	Diffusion b-value YY	FD	1	
0018,9606	Diffusion b-value YZ	FD	1	
0018,9607	Diffusion b-value ZZ	FD	1	
0018,9701	Decay Correction DateTime	DT	1	
0018,9715	Start Density Threshold	FD	1	
0018,9716	Start Relative Density Difference Threshold	FD	1	
0018,9717	Start Cardiac Trigger Count Threshold	FD	1	
0018,9718	Start Respiratory Trigger Count Threshold	FD	1	
0018,9719	Termination Counts Threshold	FD	1	
0018,9720	Termination Density Threshold	FD	1	
0018,9721	Termination Relative Density Threshold	FD	1	
0018,9722	Termination Time Threshold	FD	1	
0018,9723	Termination Cardiac Trigger Count Threshold	FD	1	
0018,9724	Termination Respiratory Trigger Count Threshold	FD	1	
0018,9725	Detector Geometry	CS	1	
0018,9726	Transverse Detector Separation	FD	1	
0018,9727	Axial Detector Dimension	FD	1	
0018,9729	Radiopharmaceutical Agent Number	US	1	
0018,9732	PET Frame Acquisition Sequence	SQ	1	
0018,9733	PET Detector Motion Details Sequence	SQ	1	
0018,9734	PET Table Dynamics Sequence	SQ	1	
0018,9735	PET Position Sequence	SQ	1	
0018,9736	PET Frame Correction Factors Sequence	SQ	1	
0018,9737	Radiopharmaceutical Usage Sequence	SQ	1	
0018,9738	Attenuation Correction Source	CS	1	
0018,9739	Number of Iterations	US	1	
0018,9740	Number of Subsets	US	1	
0018,9749	PET Reconstruction Sequence	SQ	1	
0018,9751	PET Frame Type Sequence	SQ	1	
0018,9755	Time of Flight Information Used	CS	1	
0018,9756	Reconstruction Type	CS	1	
0018,9758	Decay Corrected	CS	1	
0018,9759	Attenuation Corrected	CS	1	
0018,9760	Scatter Corrected	CS	1	
0018,9761	Dead Time Corrected	CS	1	
0018,9762	Gantry Motion Corrected	CS	1	
0018,9763	Patient Motion Corrected	CS	1	
0018,9764	Count Loss Normalization Corrected	CS	1	
0018,9765	Randoms Corrected	CS	1	
0018,9766	Non-uniform Radial Sampling Corrected	CS	1	
0018,9767	Sensitivity Calibrated	CS	1	
0018,9768	Detector Normalization Correction	CS	1	
0018,9769	Iterative Reconstruction Method	CS	1	
0018,9770	Attenuation Correction Temporal Relationship	CS	1	
0018,9771	Patient Physiological State Sequence	SQ	1	
0018,9772	Patient Physiological State Code Sequence	SQ	1	
0018,9801	Depth(s) of Focus	FD	1-n	
0018,9803	Excluded Intervals Sequence	SQ	1	
0018,9804	Exclusion Start Datetime	DT	1	
0018,9805	Exclusion Duration	FD	1	
0018,9806	US Image Description Sequence	SQ	1	
0018,9807	Image Data Type Sequence	SQ	1	
0018,9808	Data Type	CS	1	
0018,9809	Transducer Scan Pattern Code Sequence	SQ	1	
0018,980B	Aliased Data Type	CS	1	
0018,980C	Position Measuring Device Used	CS	1	
0018,980D	Transducer Geometry Code Sequence	SQ	1	
0018,980E	Transducer Beam Steering Code Sequence	SQ	1	
0018,980F	Transducer Application Code Sequence	SQ	1	
0018,A001	Contributing Equipment Sequence	SQ	1	
0018,A002	Contribution Date Time	DT	1	
0018,A003	Contribution Description	ST	1	
0020,000D	Study Instance UID	UI	1	
0020,000E	Series Instance UID	UI	1	
0020,0010	Study ID	SH	1	
0020,0011	Series Number	IS	1	
0020,0012	Acquisition Number	IS	1	
0020,0013	Instance Number	IS	1	
0020,0014	Isotope Number	IS	1	R
0020,0015	Phase Number	IS	1	R
0020,0016	Interval Number	IS	1	R
0020,0017	Time Slot Number	IS	1	R
0020,0018	Angle Number	IS	1	R
0020,0019	Item Number	IS	1	
0020,0020	Patient Orientation	CS	2	
0020,0022	Overlay Number	IS	1	R
0020,0024	Curve Number	IS	1	R
0020,0026	LUT Number	IS	1	R
0020,0030	Image Position	DS	3	R
0020,0032	Image Position (Patient)	DS	3	
0020,0035	Image Orientation	DS	6	R
0020,0037	Image Orientation (Patient)	DS	6	
0020,0050	Location	DS	1	R
0020,0052	Frame of Reference UID	UI	1	
0020,0060	Laterality	CS	1	
0020,0062	Image Laterality	CS	1	
0020,0070	Image Geometry Type	LO	1	R
0020,0080	Masking Image	CS	1-n	R
0020,00AA	Report Number	IS	1	R
0020,0100	Temporal Position Identifier	IS	1	
0020,0105	Number of Temporal Positions	IS	1	
0020,0110	Temporal Resolution	DS	1	
0020,0200	Synchronization Frame of Reference UID	UI	1	
0020,0242	SOP Instance UID of Concatenation Source	UI	1	
0020,1000	Series in Study	IS	1	R
0020,1001	Acquisitions in Series	IS	1	R
0020,1002	Images in Acquisition	IS	1	
0020,1003	Images in Series	IS	1	R
0020,1004	Acquisitions in Study	IS	1	R
0020,1005	Images in Study	IS	1	R
0020,1020	Reference	LO	1-n	R
0020,1040	Position Reference Indicator	LO	1	
0020,1041	Slice Location	DS	1	
0020,1070	Other Study Numbers	IS	1-n	R
0020,1200	Number of Patient Related Studies	IS	1	
0020,1202	Number of Patient Related Series	IS	1	
0020,1204	Number of Patient Related Instances	IS	1	
0020,1206	Number of Study Related Series	IS	1	
0020,1208	Number of Study Related Instances	IS	1	
0020,1209	Number of Series Related Instances	IS	1	
